state_name,crop,annual_rainfall,avg_temperature,production,area,yield
UTTARAKHAND,finger_millet,1223.9,29.81,48.33,38.96,1240.5030800821355
UTTARAKHAND,finger_millet,1735.2999999999997,29.81,47.64,39.33,1211.2890922959573
UTTARAKHAND,finger_millet,1287.5,29.72,49.36,39.94,1235.8537806710067
UTTARAKHAND,finger_millet,1247.6,29.9,47.91,39.39,1216.2985529322161
UTTARAKHAND,finger_millet,2031.4,29.23,23.2,20.2,1148.5148514851485
UTTARAKHAND,finger_millet,1072.3000000000002,29.63,23.5,22.3,1053.8116591928251
UTTARAKHAND,finger_millet,1333.4,29.58,24.2,21.7,1115.2073732718895
UTTARAKHAND,finger_millet,1356.2999999999997,29.32,27.6,23.4,1179.4871794871794
UTTARAKHAND,finger_millet,1372.1,29.12,25.0,21.3,1173.7089201877934
UTTARAKHAND,finger_millet,1525.1999999999998,29.11,33.2,25.6,1296.875
UTTARAKHAND,finger_millet,1339.1,29.28,37.8,30.8,1227.272727272727
UTTARAKHAND,finger_millet,1653.6,29.61,25.6,19.7,1299.492385786802
UTTARAKHAND,finger_millet,1514.3999999999999,29.33,26.6,20.8,1278.846153846154
UTTARAKHAND,finger_millet,987.2000000000002,29.72,22.6,20.5,1102.439024390244
UTTARAKHAND,finger_millet,1602.4,29.55,35.9,24.9,1441.7670682730923
UTTARAKHAND,finger_millet,1263.6,29.18,33.6,24.5,1371.4285714285713
UTTARAKHAND,finger_millet,1185.6,29.81,32.17,21.1,1524.6445497630332
UTTARAKHAND,finger_millet,1712.8,29.75,18.89,16.78,1125.7449344457686
UTTARAKHAND,finger_millet,1544.3999999999999,29.99,22.72,15.94,1425.34504391468
UTTARAKHAND,finger_millet,1574.7,30.23,18.62,14.02,1328.102710413695
UTTARAKHAND,finger_millet,1734.3999999999999,29.75,17.52,12.86,1362.3639191290824
UTTARAKHAND,finger_millet,1219.6000000000001,29.79,15.78,10.6,1488.6792452830189
UTTARAKHAND,finger_millet,1348.1999999999998,29.6,30.17,21.25,1419.764705882353
UTTARAKHAND,finger_millet,1178.8999999999999,30.06,26.65,16.7,1595.808383233533
UTTARAKHAND,finger_millet,1924.4,29.84,24.56,15.46,1588.6157826649417
UTTARAKHAND,finger_millet,1363.5999999999997,29.64,26.51,17.69,1498.5867721876766
UTTARAKHAND,finger_millet,847.6,30.3,23.84,17.43,1367.7567412507171
UTTARAKHAND,finger_millet,1424.0,30.13,19.57,14.05,1392.88256227758
UTTARAKHAND,finger_millet,1564.6000000000001,29.82,19.77,14.07,1405.1172707889125
UTTARAKHAND,finger_millet,1223.9,29.81,18.65,12.93,1442.3820572312452
UTTARAKHAND,finger_millet,1735.2999999999997,29.81,18.98,12.35,1536.842105263158
UTTARAKHAND,finger_millet,1287.5,29.72,16.68,11.57,1441.6594641313743
UTTARAKHAND,finger_millet,1247.6,29.9,18.33,11.48,1596.689895470383
UTTARAKHAND,finger_millet,1333.4,29.58,17.9,16.0,1118.75
UTTARAKHAND,finger_millet,1525.1999999999998,29.11,22.2,18.7,1187.1657754010696
UTTARAKHAND,finger_millet,1339.1,29.28,18.4,16.5,1115.151515151515
UTTARAKHAND,finger_millet,1653.6,29.61,17.7,16.3,1085.8895705521472
UTTARAKHAND,finger_millet,1602.4,29.55,20.4,16.4,1243.9024390243903
UTTARAKHAND,finger_millet,1263.6,29.18,21.2,16.1,1316.7701863354037
UTTARAKHAND,finger_millet,1185.6,29.81,25.2,16.88,1492.8909952606634
UTTARAKHAND,finger_millet,1712.8,29.75,26.89,17.49,1537.4499714122358
UTTARAKHAND,finger_millet,1544.3999999999999,29.99,19.55,16.21,1206.0456508328193
UTTARAKHAND,finger_millet,1574.7,30.23,22.21,16.49,1346.876895087932
UTTARAKHAND,finger_millet,1734.3999999999999,29.75,26.41,19.62,1346.0754332313963
UTTARAKHAND,finger_millet,1219.6000000000001,29.79,22.07,15.11,1460.6221045665125
UTTARAKHAND,finger_millet,1348.1999999999998,29.6,28.88,19.09,1512.8339444735464
UTTARAKHAND,finger_millet,1178.8999999999999,30.06,20.48,14.78,1385.6562922868743
UTTARAKHAND,finger_millet,1924.4,29.84,22.82,14.02,1627.6747503566335
UTTARAKHAND,finger_millet,1363.5999999999997,29.64,26.12,16.45,1587.841945288754
UTTARAKHAND,finger_millet,847.6,30.3,27.86,19.16,1454.070981210856
UTTARAKHAND,finger_millet,1424.0,30.13,26.79,17.03,1573.106283029947
UTTARAKHAND,finger_millet,1564.6000000000001,29.82,23.37,15.9,1469.811320754717
UTTARAKHAND,finger_millet,1223.9,29.81,26.03,17.07,1524.8974809607498
UTTARAKHAND,finger_millet,1735.2999999999997,29.81,24.65,15.67,1573.0695596681558
UTTARAKHAND,finger_millet,1287.5,29.72,22.31,15.17,1470.6657877389584
UTTARAKHAND,finger_millet,1247.6,29.9,22.92,15.32,1496.083550913838
UTTARAKHAND,finger_millet,2031.4,29.23,11.3,7.9,1430.379746835443
UTTARAKHAND,finger_millet,1072.3000000000002,29.63,8.1,7.9,1025.3164556962024
UTTARAKHAND,finger_millet,1333.4,29.58,10.3,8.5,1211.7647058823532
UTTARAKHAND,finger_millet,1356.2999999999997,29.32,9.0,6.8,1323.5294117647059
UTTARAKHAND,finger_millet,1372.1,29.12,10.4,7.6,1368.421052631579
UTTARAKHAND,finger_millet,1525.1999999999998,29.11,7.9,5.8,1362.0689655172416
UTTARAKHAND,finger_millet,1339.1,29.28,9.3,8.0,1162.5
UTTARAKHAND,finger_millet,1653.6,29.61,10.5,8.3,1265.0602409638554
UTTARAKHAND,finger_millet,1514.3999999999999,29.33,10.6,8.3,1277.1084337349396
UTTARAKHAND,finger_millet,1602.4,29.55,10.9,8.2,1329.2682926829268
UTTARAKHAND,finger_millet,1263.6,29.18,11.5,7.3,1575.3424657534247
UTTARAKHAND,finger_millet,1185.6,29.81,8.66,5.49,1577.4134790528233
UTTARAKHAND,finger_millet,1712.8,29.75,8.75,6.65,1315.7894736842104
UTTARAKHAND,finger_millet,1544.3999999999999,29.99,9.63,6.07,1586.490939044481
UTTARAKHAND,finger_millet,1574.7,30.23,7.31,5.64,1296.099290780142
UTTARAKHAND,finger_millet,1734.3999999999999,29.75,8.1,6.44,1257.7639751552795
UTTARAKHAND,finger_millet,1219.6000000000001,29.79,8.79,5.54,1586.6425992779782
UTTARAKHAND,finger_millet,1348.1999999999998,29.6,8.51,5.13,1658.869395711501
UTTARAKHAND,finger_millet,1178.8999999999999,30.06,10.18,6.76,1505.9171597633137
UTTARAKHAND,finger_millet,1924.4,29.84,10.43,6.31,1652.9318541996831
UTTARAKHAND,finger_millet,1363.5999999999997,29.64,11.97,6.7,1786.5671641791046
UTTARAKHAND,finger_millet,847.6,30.3,9.46,6.14,1540.7166123778504
UTTARAKHAND,finger_millet,1424.0,30.13,10.88,5.93,1834.7386172006748
UTTARAKHAND,finger_millet,1564.6000000000001,29.82,9.99,5.39,1853.4322820037107
UTTARAKHAND,finger_millet,1223.9,29.81,10.21,5.56,1836.330935251799
UTTARAKHAND,finger_millet,1735.2999999999997,29.81,7.73,4.54,1702.6431718061674
UTTARAKHAND,finger_millet,1287.5,29.72,9.23,5.28,1748.1060606060605
UTTARAKHAND,finger_millet,1247.6,29.9,9.49,5.16,1839.1472868217054
UTTARAKHAND,finger_millet,2031.4,29.23,26.7,25.6,1042.96875
UTTARAKHAND,finger_millet,1333.4,29.58,25.3,23.7,1067.5105485232068
UTTARAKHAND,finger_millet,1525.1999999999998,29.11,23.7,23.1,1025.974025974026
UTTARAKHAND,finger_millet,1653.6,29.61,21.4,17.7,1209.0395480225989
UTTARAKHAND,finger_millet,1514.3999999999999,29.33,23.8,20.3,1172.4137931034481
UTTARAKHAND,finger_millet,1602.4,29.55,26.8,21.8,1229.3577981651376
UTTARAKHAND,finger_millet,1263.6,29.18,24.2,19.4,1247.4226804123712
UTTARAKHAND,finger_millet,1185.6,29.81,22.85,16.69,1369.0832834032353
UTTARAKHAND,finger_millet,1712.8,29.75,21.05,15.8,1332.2784810126582
UTTARAKHAND,finger_millet,1544.3999999999999,29.99,15.37,14.68,1047.0027247956405
UTTARAKHAND,finger_millet,1574.7,30.23,15.91,14.63,1087.4914559125084
UTTARAKHAND,finger_millet,1734.3999999999999,29.75,17.32,15.95,1085.8934169278998
UTTARAKHAND,finger_millet,1219.6000000000001,29.79,23.93,15.32,1562.0104438642297
UTTARAKHAND,finger_millet,1348.1999999999998,29.6,25.24,18.41,1370.9940249864203
UTTARAKHAND,finger_millet,1178.8999999999999,30.06,20.15,14.82,1359.6491228070174
UTTARAKHAND,finger_millet,1924.4,29.84,22.62,13.87,1630.8579668348957
UTTARAKHAND,finger_millet,1363.5999999999997,29.64,26.37,18.09,1457.7114427860697
UTTARAKHAND,finger_millet,847.6,30.3,18.7,16.45,1136.7781155015198
UTTARAKHAND,finger_millet,1424.0,30.13,17.16,12.3,1395.121951219512
UTTARAKHAND,finger_millet,1564.6000000000001,29.82,20.0,13.22,1512.85930408472
UTTARAKHAND,finger_millet,1223.9,29.81,18.67,12.5,1493.6000000000001
UTTARAKHAND,finger_millet,1735.2999999999997,29.81,17.7,12.13,1459.19208573784
UTTARAKHAND,finger_millet,1287.5,29.72,17.7,11.76,1505.1020408163265
UTTARAKHAND,finger_millet,1247.6,29.9,17.54,11.05,1587.3303167420813
UTTARAKHAND,finger_millet,1525.1999999999998,29.11,36.7,35.7,1028.0112044817927
UTTARAKHAND,finger_millet,1653.6,29.61,37.7,36.2,1041.4364640883978
UTTARAKHAND,finger_millet,1514.3999999999999,29.33,39.7,36.0,1102.7777777777778
UTTARAKHAND,finger_millet,1602.4,29.55,44.0,40.5,1086.4197530864196
UTTARAKHAND,finger_millet,1263.6,29.18,37.6,33.7,1115.7270029673589
UTTARAKHAND,finger_millet,1185.6,29.81,38.01,27.1,1402.583025830258
UTTARAKHAND,finger_millet,1712.8,29.75,31.87,25.43,1253.2441997640583
UTTARAKHAND,finger_millet,1544.3999999999999,29.99,38.45,31.37,1225.6933375836786
UTTARAKHAND,finger_millet,1219.6000000000001,29.79,49.01,42.11,1163.8565661363095
UTTARAKHAND,finger_millet,1348.1999999999998,29.6,35.52,29.52,1203.2520325203252
UTTARAKHAND,finger_millet,1178.8999999999999,30.06,41.72,36.67,1137.714753204254
UTTARAKHAND,finger_millet,1924.4,29.84,37.76,29.85,1264.9916247906197
UTTARAKHAND,finger_millet,1363.5999999999997,29.64,33.93,25.98,1306.0046189376444
UTTARAKHAND,finger_millet,847.6,30.3,27.82,24.57,1132.2751322751324
UTTARAKHAND,finger_millet,1424.0,30.13,26.88,22.79,1179.464677490127
UTTARAKHAND,finger_millet,1564.6000000000001,29.82,28.38,21.64,1311.4602587800368
UTTARAKHAND,finger_millet,1223.9,29.81,30.36,22.07,1375.6230176710467
UTTARAKHAND,finger_millet,1735.2999999999997,29.81,25.08,19.8,1266.6666666666665
UTTARAKHAND,finger_millet,1287.5,29.72,28.07,20.63,1360.6398448860884
UTTARAKHAND,finger_millet,1247.6,29.9,27.05,19.42,1392.8939237899071
UTTARAKHAND,finger_millet,1333.4,29.58,5.2,4.5,1155.5555555555557
UTTARAKHAND,finger_millet,1356.2999999999997,29.32,5.4,4.7,1148.936170212766
UTTARAKHAND,finger_millet,1525.1999999999998,29.11,6.7,4.8,1395.8333333333335
UTTARAKHAND,finger_millet,1339.1,29.28,5.1,3.6,1416.6666666666665
UTTARAKHAND,finger_millet,1653.6,29.61,6.3,3.6,1750.0
UTTARAKHAND,finger_millet,1514.3999999999999,29.33,6.1,3.3,1848.4848484848485
UTTARAKHAND,finger_millet,1602.4,29.55,4.7,3.5,1342.857142857143
UTTARAKHAND,finger_millet,1263.6,29.18,6.6,4.5,1466.6666666666665
UTTARAKHAND,finger_millet,1185.6,29.81,4.74,2.82,1680.8510638297873
UTTARAKHAND,finger_millet,1712.8,29.75,4.05,2.69,1505.5762081784387
UTTARAKHAND,finger_millet,1544.3999999999999,29.99,4.67,3.22,1450.3105590062112
UTTARAKHAND,finger_millet,1574.7,30.23,3.19,2.71,1177.1217712177122
UTTARAKHAND,finger_millet,1219.6000000000001,29.79,4.95,4.08,1213.2352941176473
UTTARAKHAND,finger_millet,1178.8999999999999,30.06,3.06,2.3,1330.4347826086957
UTTARAKHAND,finger_millet,1924.4,29.84,2.86,1.74,1643.67816091954
UTTARAKHAND,finger_millet,1363.5999999999997,29.64,3.01,1.63,1846.6257668711658
UTTARAKHAND,finger_millet,847.6,30.3,2.98,2.04,1460.7843137254902
UTTARAKHAND,finger_millet,1424.0,30.13,3.19,1.9,1678.9473684210527
UTTARAKHAND,finger_millet,1564.6000000000001,29.82,2.81,1.83,1535.51912568306
UTTARAKHAND,finger_millet,1223.9,29.81,1.77,1.32,1340.9090909090908
UTTARAKHAND,finger_millet,1735.2999999999997,29.81,2.57,1.61,1596.2732919254656
UTTARAKHAND,finger_millet,1287.5,29.72,2.14,1.19,1798.3193277310927
UTTARAKHAND,finger_millet,1247.6,29.9,1.63,1.14,1429.8245614035088
HIMACHAL PRADESH,finger_millet,1147.2000000000003,29.32,0.01,0.01,1000.0
HIMACHAL PRADESH,finger_millet,1034.4,29.84,0.02,0.02,1000.0
HIMACHAL PRADESH,finger_millet,1114.3000000000002,29.64,0.01,0.01,1000.0
HIMACHAL PRADESH,finger_millet,1108.2,29.82,0.01,0.01,1000.0
HIMACHAL PRADESH,finger_millet,1371.2,29.23,0.1,0.1,1000.0
HIMACHAL PRADESH,finger_millet,1462.7999999999997,29.14,0.01,0.01,1000.0
HIMACHAL PRADESH,finger_millet,1218.4,30.06,0.02,0.02,1000.0
HIMACHAL PRADESH,finger_millet,1034.4,29.84,0.01,0.01,1000.0
HIMACHAL PRADESH,finger_millet,1114.3000000000002,29.64,0.01,0.01,1000.0
HIMACHAL PRADESH,finger_millet,1154.9,29.58,0.2,0.2,1000.0
HIMACHAL PRADESH,finger_millet,1193.9999999999998,29.61,0.2,0.2,1000.0
HIMACHAL PRADESH,finger_millet,1177.2000000000003,29.18,0.3,0.2,1499.9999999999998
HIMACHAL PRADESH,finger_millet,1034.3999999999999,29.75,0.07,0.06,1166.6666666666667
HIMACHAL PRADESH,finger_millet,1218.4,30.06,0.12,0.11,1090.9090909090908
HIMACHAL PRADESH,finger_millet,1114.3000000000002,29.64,0.02,0.02,1000.0
HIMACHAL PRADESH,finger_millet,956.4999999999999,30.3,0.02,0.02,1000.0
HIMACHAL PRADESH,finger_millet,1259.3999999999999,30.13,0.02,0.02,1000.0
HIMACHAL PRADESH,finger_millet,951.7,29.81,0.02,0.02,1000.0
HIMACHAL PRADESH,finger_millet,1211.9999999999998,29.81,0.02,0.02,1000.0
HIMACHAL PRADESH,finger_millet,1008.9,29.72,0.02,0.02,1000.0
HIMACHAL PRADESH,finger_millet,1210.5,29.9,0.02,0.02,1000.0
HIMACHAL PRADESH,finger_millet,1423.0,29.12,4.2,3.66,1147.5409836065573
HIMACHAL PRADESH,finger_millet,1108.2,29.82,1.0,0.89,1123.5955056179776
HIMACHAL PRADESH,finger_millet,1034.3999999999999,29.75,2.06,1.35,1525.9259259259259
HIMACHAL PRADESH,finger_millet,1248.4999999999998,29.6,2.0,1.34,1492.5373134328356
HIMACHAL PRADESH,finger_millet,1218.4,30.06,1.52,1.0,1520.0
HIMACHAL PRADESH,finger_millet,1034.4,29.84,1.93,1.15,1678.2608695652175
HIMACHAL PRADESH,finger_millet,1114.3000000000002,29.64,1.08,0.71,1521.1267605633805
HIMACHAL PRADESH,finger_millet,956.4999999999999,30.3,0.96,0.75,1280.0
HIMACHAL PRADESH,finger_millet,1259.3999999999999,30.13,0.95,0.73,1301.3698630136985
HIMACHAL PRADESH,finger_millet,1108.2,29.82,0.95,0.7,1357.142857142857
HIMACHAL PRADESH,finger_millet,951.7,29.81,1.12,0.79,1417.7215189873418
HIMACHAL PRADESH,finger_millet,1211.9999999999998,29.81,0.68,0.65,1046.1538461538462
HIMACHAL PRADESH,finger_millet,1008.9,29.72,0.81,0.65,1246.1538461538462
HIMACHAL PRADESH,finger_millet,1210.5,29.9,0.9,0.64,1406.25
KERALA,finger_millet,3176.7000000000003,29.23,0.01,0.01,1000.0
KERALA,finger_millet,2503.1,29.63,0.01,0.01,1000.0
KERALA,finger_millet,2803.4,29.58,0.01,0.01,1000.0
KERALA,finger_millet,3005.8,29.32,0.01,0.01,1000.0
KERALA,finger_millet,2390.8,29.61,0.01,0.01,1000.0
KERALA,finger_millet,3176.7000000000003,29.23,0.02,0.01,2000.0
KERALA,finger_millet,2503.1,29.63,0.02,0.02,1000.0
KERALA,finger_millet,2803.4,29.58,0.02,0.02,1000.0
KERALA,finger_millet,3005.8,29.32,0.02,0.02,1000.0
KERALA,finger_millet,2422.6,29.18,0.02,0.02,1000.0
KERALA,finger_millet,2693.3,29.14,0.01,0.01,1000.0
KERALA,finger_millet,3184.5000000000005,29.32,0.01,0.01,1000.0
KERALA,finger_millet,3410.7999999999997,29.46,0.03,0.03,1000.0
KERALA,finger_millet,2858.8,30.18,0.02,0.02,1000.0
KERALA,finger_millet,3252.5000000000005,29.05,0.02,0.02,1000.0
KERALA,finger_millet,3151.4000000000005,29.7,0.01,0.01,1000.0
KERALA,finger_millet,2914.7000000000003,29.81,0.01,0.01,1000.0
KERALA,finger_millet,2394.7999999999997,29.75,0.01,0.01,1000.0
KERALA,finger_millet,2885.9999999999995,29.79,0.01,0.01,1000.0
KERALA,finger_millet,2914.7000000000003,29.81,0.02,0.02,1000.0
KERALA,finger_millet,2412.4999999999995,29.75,0.01,0.01,1000.0
KERALA,finger_millet,2931.0,29.99,0.01,0.01,1000.0
KERALA,finger_millet,2507.5,30.23,0.02,0.02,1000.0
KERALA,finger_millet,3420.6000000000004,30.06,0.01,0.01,1000.0
KERALA,finger_millet,2600.7,29.9,0.02,0.01,2000.0
KERALA,finger_millet,3176.7000000000003,29.23,0.03,0.03,1000.0
KERALA,finger_millet,2503.1,29.63,0.03,0.03,1000.0
KERALA,finger_millet,2803.4,29.58,0.03,0.03,1000.0
KERALA,finger_millet,3005.8,29.32,0.03,0.03,1000.0
KERALA,finger_millet,2390.8,29.61,0.02,0.02,1000.0
KERALA,finger_millet,2093.4,29.33,0.02,0.02,1000.0
KERALA,finger_millet,2137.6,29.72,0.02,0.02,1000.0
KERALA,finger_millet,3176.7000000000003,29.23,0.01,0.01,1000.0
KERALA,finger_millet,2503.1,29.63,0.02,0.02,1000.0
KERALA,finger_millet,2803.4,29.58,0.01,0.01,1000.0
KERALA,finger_millet,3005.8,29.32,0.01,0.01,1000.0
KERALA,finger_millet,2390.8,29.61,0.01,0.01,1000.0
KERALA,finger_millet,2093.4,29.33,0.01,0.01,1000.0
KERALA,finger_millet,2137.6,29.72,0.01,0.01,1000.0
KERALA,finger_millet,3184.5000000000005,29.32,0.01,0.01,1000.0
KERALA,finger_millet,3239.3999999999996,29.23,0.01,0.01,1000.0
KERALA,finger_millet,2717.7,29.55,0.02,0.02,1000.0
KERALA,finger_millet,3410.7999999999997,29.46,0.01,0.01,1000.0
KERALA,finger_millet,3252.5000000000005,29.05,0.01,0.01,1000.0
KERALA,finger_millet,3035.2999999999993,29.82,0.26,0.25,1040.0
KERALA,finger_millet,2151.2000000000003,29.81,0.12,0.11,1090.9090909090908
KERALA,finger_millet,3255.5,29.81,0.09,0.08,1125.0
KERALA,finger_millet,3046.6,29.72,0.08,0.08,1000.0
KERALA,finger_millet,2600.7,29.9,0.05,0.05,1000.0
KERALA,finger_millet,2803.4,29.58,0.01,0.01,1000.0
KERALA,finger_millet,3005.8,29.32,0.01,0.01,1000.0
KERALA,finger_millet,3176.7000000000003,29.23,0.05,0.04,1250.0
KERALA,finger_millet,2503.1,29.63,0.05,0.05,1000.0
KERALA,finger_millet,2803.4,29.58,0.04,0.03,1333.3333333333335
KERALA,finger_millet,3005.8,29.32,0.04,0.04,1000.0
KERALA,finger_millet,2137.6,29.72,0.02,0.02,1000.0
KERALA,finger_millet,2422.6,29.18,0.01,0.01,1000.0
KERALA,finger_millet,2693.3,29.14,0.01,0.01,1000.0
KERALA,finger_millet,3184.5000000000005,29.32,0.01,0.01,1000.0
KERALA,finger_millet,3176.7000000000003,29.23,0.02,0.02,1000.0
KERALA,finger_millet,2503.1,29.63,0.02,0.02,1000.0
KERALA,finger_millet,2803.4,29.58,0.02,0.02,1000.0
KERALA,finger_millet,2093.4,29.33,0.01,0.01,1000.0
KERALA,finger_millet,2137.6,29.72,0.01,0.01,1000.0
KERALA,finger_millet,2403.3999999999996,29.55,0.01,0.01,1000.0
KERALA,finger_millet,2422.6,29.18,0.01,0.01,1000.0
ORISSA,finger_millet,1462.8999999999999,29.58,0.02,0.01,2000.0
ORISSA,finger_millet,1295.6000000000001,29.32,0.01,0.01,1000.0
ORISSA,finger_millet,1295.6000000000001,29.32,14.11,13.53,1042.867701404287
ORISSA,finger_millet,1258.5999999999997,29.12,12.77,12.28,1039.9022801302933
ORISSA,finger_millet,1295.6000000000001,29.32,13.43,12.43,1080.4505229283989
ORISSA,finger_millet,1258.5999999999997,29.12,14.53,12.25,1186.1224489795918
ORISSA,finger_millet,1432.1000000000001,29.11,12.63,10.53,1199.4301994301998
ORISSA,finger_millet,1905.1,29.14,8.68,7.57,1146.6314398943196
ORISSA,finger_millet,1299.6999999999998,29.18,66.52,62.73,1060.4176630001593
ORISSA,finger_millet,1432.1000000000001,29.11,38.74,34.33,1128.4590736964756
ORISSA,finger_millet,1330.3,30.3,8.79,8.26,1064.1646489104114
ORISSA,finger_millet,1292.1999999999998,30.13,5.89,5.72,1029.72027972028
ORISSA,finger_millet,1432.1000000000001,29.11,127.3,115.21,1104.9388073951914
ORISSA,finger_millet,1306.8999999999999,29.55,122.93,112.87,1089.129086559759
ORISSA,finger_millet,1299.6999999999998,29.18,112.94,112.51,1003.8218824993332
ORISSA,finger_millet,1905.1,29.14,149.11,120.43,1238.1466412023583
ORISSA,finger_millet,1614.0000000000002,30.18,127.95,123.06,1039.7367137981473
ORISSA,finger_millet,1292.1999999999998,30.13,0.01,0.01,1000.0
ORISSA,finger_millet,1632.3,29.81,0.01,0.01,1000.0
ORISSA,finger_millet,1462.8999999999999,29.58,23.55,20.52,1147.6608187134502
ORISSA,finger_millet,1295.6000000000001,29.32,17.76,17.48,1016.0183066361557
ORISSA,finger_millet,995.9999999999999,29.63,1.54,1.54,1000.0
ORISSA,finger_millet,1295.6000000000001,29.32,1.83,1.71,1070.1754385964912
ORISSA,finger_millet,1258.5999999999997,29.12,2.73,2.18,1252.2935779816512
ORISSA,finger_millet,1306.8999999999999,29.55,1.75,1.7,1029.4117647058824
ORISSA,finger_millet,1905.1,29.14,1.52,1.48,1027.0270270270269
ORISSA,finger_millet,1538.9999999999998,29.64,0.01,0.01,1000.0
ORISSA,finger_millet,1210.0,29.9,0.02,0.02,1000.0
ORISSA,finger_millet,1432.1000000000001,29.11,0.01,0.01,1000.0
ORISSA,finger_millet,1061.6000000000004,29.58,1.25,1.24,1008.0645161290322
BIHAR,finger_millet,1454.9999999999998,29.61,0.92,0.87,1057.471264367816
BIHAR,finger_millet,1332.6,29.7,3.23,2.94,1098.639455782313
BIHAR,finger_millet,1402.6999999999998,29.81,2.85,2.61,1091.9540229885058
BIHAR,finger_millet,1206.9999999999998,29.75,1.83,1.71,1070.1754385964912
BIHAR,finger_millet,1147.6,29.79,1.07,0.9,1188.888888888889
BIHAR,finger_millet,1032.4,29.81,0.32,0.31,1032.258064516129
BIHAR,finger_millet,1061.0,29.72,0.3,0.21,1428.5714285714287
BIHAR,finger_millet,872.7,29.9,0.21,0.21,1000.0
BIHAR,finger_millet,1454.9999999999998,29.61,9.33,8.85,1054.2372881355932
BIHAR,finger_millet,1107.3,29.58,4.41,3.65,1208.2191780821918
BIHAR,finger_millet,1332.6,29.7,5.08,3.97,1279.5969773299746
BIHAR,finger_millet,1402.6999999999998,29.81,4.33,3.07,1410.42345276873
BIHAR,finger_millet,629.2,30.13,1.88,1.21,1553.7190082644627
BIHAR,finger_millet,1097.3,29.82,1.58,0.91,1736.2637362637363
BIHAR,finger_millet,1032.4,29.81,1.37,0.72,1902.7777777777778
BIHAR,finger_millet,1061.0,29.72,0.48,0.38,1263.157894736842
BIHAR,finger_millet,872.7,29.9,0.31,0.3,1033.3333333333335
BIHAR,finger_millet,1332.6,29.7,10.31,8.47,1217.237308146399
BIHAR,finger_millet,1402.6999999999998,29.81,8.12,6.35,1278.740157480315
BIHAR,finger_millet,1247.1000000000001,29.99,5.55,5.42,1023.9852398523985
BIHAR,finger_millet,907.8000000000001,29.6,4.91,4.62,1062.7705627705627
BIHAR,finger_millet,1052.8,30.06,4.74,4.23,1120.5673758865246
BIHAR,finger_millet,1097.3,29.82,2.6,2.39,1087.8661087866108
BIHAR,finger_millet,1032.4,29.81,2.89,2.36,1224.5762711864406
BIHAR,finger_millet,1069.8000000000002,29.81,2.79,2.37,1177.2151898734178
BIHAR,finger_millet,872.7,29.9,5.45,2.47,2206.477732793522
BIHAR,finger_millet,1045.8,29.32,5.9,5.7,1035.0877192982457
BIHAR,finger_millet,907.8000000000001,29.6,2.32,1.66,1397.5903614457832
BIHAR,finger_millet,1061.0,29.72,4.19,2.0,2095.0
BIHAR,finger_millet,872.7,29.9,2.26,2.25,1004.4444444444442
BIHAR,finger_millet,1206.9999999999998,29.75,5.34,2.06,2592.2330097087374
BIHAR,finger_millet,1097.3,29.82,0.72,0.46,1565.2173913043478
BIHAR,finger_millet,1032.4,29.81,0.54,0.45,1200.0
BIHAR,finger_millet,1069.8000000000002,29.81,0.35,0.35,1000.0
BIHAR,finger_millet,1061.0,29.72,0.41,0.28,1464.285714285714
BIHAR,finger_millet,872.7,29.9,0.15,0.1,1499.9999999999998
BIHAR,finger_millet,1364.6000000000001,29.32,8.36,7.7,1085.7142857142856
BIHAR,finger_millet,1426.2,29.28,11.73,8.73,1343.6426116838486
BIHAR,finger_millet,1239.2,29.14,6.7,6.66,1006.0060060060061
BIHAR,finger_millet,1206.9999999999998,29.75,3.65,2.73,1336.9963369963368
BIHAR,finger_millet,1247.1000000000001,29.99,3.5,2.59,1351.3513513513512
BIHAR,finger_millet,1097.3,29.82,1.36,0.74,1837.837837837838
BIHAR,finger_millet,1032.4,29.81,1.04,0.85,1223.529411764706
BIHAR,finger_millet,1061.0,29.72,1.34,0.91,1472.5274725274726
BIHAR,finger_millet,1402.6999999999998,29.81,0.22,0.22,1000.0
BIHAR,finger_millet,1206.9999999999998,29.75,0.21,0.19,1105.2631578947367
BIHAR,finger_millet,1052.8,30.06,0.05,0.05,1000.0
BIHAR,finger_millet,629.2,30.13,0.02,0.02,1000.0
BIHAR,finger_millet,1097.3,29.82,0.02,0.01,2000.0
BIHAR,finger_millet,1032.4,29.81,0.12,0.1,1200.0
BIHAR,finger_millet,1061.0,29.72,0.04,0.03,1333.3333333333335
BIHAR,finger_millet,872.7,29.9,0.05,0.04,1250.0
BIHAR,finger_millet,1402.6999999999998,29.81,0.39,0.39,1000.0
BIHAR,finger_millet,1206.9999999999998,29.75,0.34,0.31,1096.7741935483873
BIHAR,finger_millet,629.2,30.13,0.08,0.08,1000.0
BIHAR,finger_millet,1097.3,29.82,0.13,0.11,1181.818181818182
BIHAR,finger_millet,1032.4,29.81,0.07,0.07,1000.0
BIHAR,finger_millet,1069.8000000000002,29.81,0.07,0.07,1000.0
BIHAR,finger_millet,1061.0,29.72,0.09,0.07,1285.7142857142856
BIHAR,finger_millet,872.7,29.9,0.07,0.05,1400.0000000000002
BIHAR,finger_millet,907.8000000000001,29.6,0.04,0.04,1000.0
BIHAR,finger_millet,1402.6999999999998,29.81,0.17,0.17,1000.0
BIHAR,finger_millet,1206.9999999999998,29.75,0.19,0.18,1055.5555555555557
